1998-04-15,11,Truly Madly Deeply,Public Announcement
1998-04-15,12,Truly Madly Deeply,Destiny's Child
1998-04-15,13,Truly Madly Deeply,Lord Tariq & Peter Gunz
1998-04-15,14,Truly Madly Deeply,Shania Twain
1998-04-15,15,Truly Madly Deeply,Mase Featuring Total
1998-04-15,16,Truly Madly Deeply,Will Smith
1998-04-15,17,Truly Madly Deeply,'N Sync
1998-04-15,18,Truly Madly Deeply,The Verve
 
1998-04-15,19,Truly Madly Deeply,Master P Feat. Fiend, Silkk The Shocker, Mia X & Mystikal
1998-04-15,20,Truly Madly Deeply,Janet
1998-04-15,21,Truly Madly Deeply,Puff Daddy & The Family Featuring The Notorious B.I.G. & Busta Rh
1998-04-15,22,Truly Madly Deeply,Third Eye Blind
1998-04-15,23,Truly Madly Deeply,LeAnn Rimes
1998-04-15,24,Truly Madly Deeply,Backstreet Boys
1998-04-15,25
 ,Truly Madly Deeply,2Pac Featuring Eric Williams
1998-04-15,26,Truly Madly Deeply,Mya & Sisqo
1998-04-15,27,Truly Madly Deeply,Paula Cole
1998-04-15,28,Truly Madly Deeply,The Lox [Featuring DMX & Lil' Kim]
1998-04-15,29,Truly Madly Deeply,Aretha Franklin
1998-04-15,30,Truly Madly Deeply,JD Featuring Da Brat
1998-04-15,31,Truly Madly Deeply,Jimmy Ray
1998-04-15,32,Truly Madly Deeply,Billie Myers
1998-04-15, 33,Truly Madly Deeply,SWV
1998-04-15,34,Truly Madly Deeply,Canibus
1998-04-15,35,Truly Madly Deeply,K.P. & Envyi
1998-04-15,36,Truly Madly Deeply,Loreena McKennitt
1998-04-15,37,Truly Madly Deeply,Usher
1998-04-15,38,Truly Madly Deeply,Uncle Sam
1998-04-15,39,Truly Madly Deeply,Elton John
1998-04-15,40,Truly Madly Deeply,Master P Featuring Sons Of Funk
1998-04-15,41,Truly Madly Deeply,Robyn
1998-04-15,42,Truly Madly Deeply,Spice Girls
1998-04-15,43,Truly Madly Deeply,INOJ/LATHUN
1998-04-15,44,Truly Madly Deeply,Third Eye Blind
1998-04-15,45,Truly Madly Deeply,DMX Featuring Sheek Of The Lox
1998-04-15,46,Truly Madly Deeply,Puff Daddy & The Family (Feat. The Notorious B.I.G. & Mase)
1998-04-15,47,Truly Madly Deeply,Jo Dee Messina
1998-04-15,48,Truly Madly Deeply,Backstreet Boys
1998-04-15,49,Truly Madly Deeply,Luke Featuring No Good But So Good
1998-04-15,50,Truly Madly Deeply,Sister Hazel
1998-04-15,51,Truly Madly Deeply,Boyz II Men
1998-04-15, 52,Truly Madly Deeply,Tamia
1998-04-15,53,Truly Madly Deeply,Jon B
1998-04-15,54,Truly Madly Deeply,Salt-N-Pepa
1998-04-15,55,Truly Madly Deeply,Playa
1998-04-15,56,Truly Madly Deeply,Smooth
1998-04-15,57,Truly Madly Deeply,LeAnn Rimes
1998-04-15,58,Truly Madly Deeply,Beenie Man
1998-04-15,59,Truly Madly Deeply,Faith Hill
1998-04-15,60,Truly Madly Deeply,Deja Vu
1998-04-15,61,Truly Madly Deeply,The Tuesdays
1998-04-15,62,Truly Madly Deeply,Aerosmith
1998-04-15,63,Truly Madly Deeply,Keith Washington
1998-04-15,64,Truly Madly Deeply,Jay-Z Featuring BLACKstreet
