2001-12-15,6,Get The Party Started,P!nk
2001-12-15,7,Differences,Ginuwine
2001-12-15,8,Livin' It Up
 ,Ja Rule Featuring Case
2001-12-15,9,Whenever, Wherever,Shakira
2001-12-15,10,I'm Real,Jennifer Lopez Featuring Ja Rule
2001-12-15,11,Gone,'N Sync
2001-12-15,12,Only Time,Enya
2001-12-15,13,Always On Time,Ja Rule Featuring Ashanti
 
2001-12-15,14,Emotion,Destiny's Child
2001-12-15,15,Superman (It's Not Easy),Five For Fighting
2001-12-15,16,I Do!!,Toya
2001-12-15,17,My Sacrifice,Creed
2001-12-15,18,Fallin',Alicia Keys
2001-12-15,19,Rock The Boat,Aaliyah
2001-12-15,20,A Woman's Worth,Alicia Keys
2001-12-15,21,It's Been Awhile,Staind
2001-12-15,22,#1,Nelly
2001-12-15,23,Wherever You Will Go,The Calling
2001-12-15,24,Caramel,City High Featuring Eve
2001-12-15,25,We Thuggin', Fat Joe Featuring R. Kelly
2001-12-15,26,Where The Stars And Stripes And The Eagle Fly,Aaron Tippin
2001-12-15,27,Girls, Girls, Girls,JAY-Z
2001-12-15,28,I Wanna Talk About Me,Toby Keith
2001-12-15,29,Son Of A Gun,Janet Featuring Missy Elliott, P. Diddy & Carly Simon
2001-12-15,30,Butterflies,Michael Jackson
2001-12-15,31,Dig In,Lenny Kravitz
2001-12-15,32,Hanging By A Moment,Lifehouse
2001-12-15,33,Where Were You (When The World Stopped Turning),Alan Jackson
2001-12-15,34,Drops Of Jupiter (Tell Me),Train
2001-12-15,35,Raise Up,Petey Pablo
2001-12-15,36,Riding With Private Malone,David Ball
2001-12-15,37,Run,George Strait
2001-12-15,38,Lights, Camera, Action!,Mr. Cheeks
2001-12-15,39,Everywhere,Michelle Branch
2001-12-15,40,In The End,Linkin Park
2001-12-15,41,Hit 'Em Up Style (Oops!),Blu Cantrell
2001-12-15,42,I'm A Slave 4 U,Britney Spears
2001-12-15,43,You Gets No Love,Faith Evans
2001-12-15,44,Lifetime,Maxwell
2001-12-15,45,Standing Still,Jewel
2001-12-15,46,Where The Party At,Jagged Edge With Nelly
2001-12-15,47,Roll Out (My Business),Ludacris
2001-12-15,48,I'm Tryin',Trace Adkins
2001-12-15,49,Be Like That,3 Doors Down
2001-12-15,50,7 Days,Craig David
2001-12-15,51,Good Morning Beautiful,Steve Holy
2001-12-15,52,Hey Baby,No Doubt Featuring Bounty Killer
2001-12-15,53,Wrapped Up In You,Garth Brooks
2001-12-15,54,Smooth Criminal,Alien Ant Farm
2001-12-15,55,Alive,P.O.D.
2001-12-15,56,Love Of A Woman,Travis Tritt
2001-12-15,57,Break Ya Neck,Busta Rhymes
2001-12-15,58,Dance With Me,112
2001-12-15,59,Drowning,Backstreet Boys
2001-12-15,60,Wish You Were Here,Incubus
2001-12-15,61,Wrapped Around,Brad Paisley
2001-12-15,62,Fade,Staind
2001-12-15,63,With Me,Lonestar
2001-12-15,64,Ugly,Bubba Sparxxx
2001-12-15,65,Stuck In A Moment You Can't Get Out Of,U2
2001-12-15,66,Angry All The Time,Tim McGraw
2001-12-15,67,Goodbye,Jagged Edge
2001-12-15,68,Take Away,Missy "Misdemeanor" Elliott Featuring Ginuwine & Tweet
2001-12-15,69,Bring On The Rain,Jo Dee Messina With Tim McGraw
2001-12-15,70, Brotha,Angie Stone
2001-12-15,71
 ,Bouncin' Back (Bumpin' Me Against The Wall),Mystikal
2001-12-15, 72,I'm A Survivor,Reba
2001-12-15,73,Love Of My Life,Brian McKnight
2001-12-15,74,No More Drama,Mary J. Blige
2001-12-15,75,Who We Be,DMX
2001-12-15,76,Where I Come From
 ,Alan Jackson
2001-12-15,77,From Her Mama (Mama Got A**),Juvenile
2001-12-15,78,God Bless The USA,Lee Greenwood
2001-12-15,79,Control,Puddle Of Mudd
2001-12-15,80,AM To PM,Christina Milian
2001-12-15,81,Young'n (Holla Back),Fabolous
2001-12-15,82,Don't You Forget It,Glenn Lewis
2001-12-15,83,You Rock My World,Michael Jackson
2001-12-15,84,Do U Wanna Roll (Dolittle Theme),R.L., Snoop Dogg & Lil' Kim
2001-12-15,85,Can't Fight The Moonlight,LeAnn Rimes
2001-12-15,86,Diddy,P. Diddy Featuring The Neptunes
2001-12-15,87,Fatty Girl,Ludacris, LL Cool J & Keith Murray
2001-12-15,88,What Am I Gonna Do,Tyrese
2001-12-15,89,Feelin' On Yo Booty,R. Kelly
2001-12-15,90,The Star Spangled Banner,Whitney Houston
2001-12-15,91,I Would've Loved You Anyway,Trisha Yearwood
2001-12-15,92,What If,Babyface
2001-12-15,93,Crawling,Linkin Park
2001-12-15,94,Every Other Time,LFO
2001-12-15,95,So Complicated,Carolyn Dawn Johnson
2001-12-15,96,Fat Lip,Sum 41
2001-12-15,97,Freedom,Paul McCartney
2001-12-15,98,Round And Round,Jonell & Method Man
2001-12-15,99,Got Ur Self A...,Nas
2001-12-15,100,Angels In Waiting,Tammy Cochran
2002-01-15,1,U Got It Bad,Usher
2002-01-15,2,How You Remind Me,Nickelback
2002-01-15,3,Family Affair,Mary J. Blige
2002-01-15,4,Get The Party Started,P!nk
2002-01-15,5,Always On Time,Ja Rule Featuring Ashanti
2002-01-15,6,My Sacrifice,Creed
2002-01-15,7,Whenever, Wherever,Shakira
2002-01-15,8,Hero,Enrique Iglesias
2002-01-15,9,A Woman's Worth,Alicia Keys
2002-01-15,10,Differences,Ginuwine
2002-01-15,11,Wherever You Will Go,The Calling
2002-01-15,12,In The End,Linkin Park
2002-01-15,13,Gone,'N Sync
2002-01-15,14,Livin' It Up,Ja Rule Featuring Case
2002-01-15,15,Hey Baby,No Doubt Featuring Bounty Killer
2002-01-15,16,Butterflies, Michael Jackson
2002-01-15,17,We Thuggin',Fat Joe Featuring R. Kelly
2002-01-15,18,Rock The Boat,Aaliyah
2002-01-15,19,Superman (It's Not Easy),Five For Fighting
2002-01-15,20,Turn Off The Light,Nelly Furtado
2002-01-15,21,Caramel,City High Featuring Eve
2002-01-15,22
 ,Roll Out (My Business),Ludacris
2002-01-15,23,7 Days,Craig David
2002-01-15,24,#1,Nelly
2002-01-15,25,Fallin',Alicia Keys
2002-01-15,26,I Do!!,Toya
2002-01-15,27,Only Time,Enya
2002-01-15,28,Where Were You (When The World Stopped Turning),Alan Jackson
2002-01-15,29,Where The Stars And Stripes And The Eagle Fly,Aaron Tippin
2002-01-15,30,Standing Still,Jewel
2002-01-15,31,Break Ya Neck,Busta Rhymes
2002-01-15,32,I'm Real,Jennifer Lopez Featuring Ja Rule
2002-01-15,33,It's Been Awhile,Staind
2002-01-15,34,Lights, Camera, Action!,Mr. Cheeks
2002-01-15,35,Good Morning Beautiful,Steve Holy
2002-01-15,36,The Whole World,OutKast Featuring Killer Mike
2002-01-15,37,Emotion,Destiny's Child
2002-01-15,38,Drops Of Jupiter (Tell Me),Train
2002-01-15,39,Ain't It Funny,Jennifer Lopez Featuring Ja Rule
2002-01-15,40,Run,George Strait
2002-01-15,41,Bouncin' Back (Bumpin' Me Against The Wall),Mystikal
2002-01-15,42,I Wanna Talk About Me,Toby Keith
2002-01-15,43,Son Of A Gun,Janet Featuring Missy Elliott, P. Diddy & Carly Simon
2002-01-15,44,No More Drama,Mary J. Blige
2002-01-15,45,Hanging By A Moment,Lifehouse
2002-01-15,46,Can't Fight The Moonlight,LeAnn Rimes
2002-01-15,47,The World's Greatest,R. Kelly
2002-01-15,48,Wrapped Around,Brad Paisley
2002-01-15,49,Take Away,Missy "Misdemeanor" Elliott Featuring Ginuwine & Tweet
2002-01-15,50,I'm Tryin',Trace Adkins
2002-01-15,51,Dig In,Lenny Kravitz
2002-01-15,52,Brotha,Angie Stone
 
2002-01-15,53,Wrapped Up In You,Garth Brooks
2002-01-15,54,Blurry,Puddle Of Mudd
2002-01-15,55,Young'n (Holla Back),Fabolous
2002-01-15,56,Alive,P.O.D.
2002-01-15,57,Bring On The Rain,Jo Dee Messina With Tim McGraw
2002-01-15,58,Welcome To Atlanta,Jermaine Dupri & Ludacris
2002-01-15,59,The Long Goodbye,Brooks & Dunn
2002-01-15,60,Lifetime,Maxwell
2002-01-15,61,Riding With Private Malone,David Ball
2002-01-15,62,The Cowboy In Me,Tim McGraw
2002-01-15,63,Nothing In This World,KeKe Wyatt Featuring Avant
2002-01-15,64,Don't You Forget It,Glenn Lewis
2002-01-15,65,Goodbye, Jagged Edge
2002-01-15,66,Blessed,Martina McBride
2002-01-15,67,You Gets No Love,Faith Evans
2002-01-15,68,Let's Stay Home Tonight,Joe
2002-01-15,69,Wish You Were Here,Incubus
2002-01-15,70,Just Let Me Be In Love,Tracy Byrd
2002-01-15,71,Some Days You Gotta Dance,Dixie Chicks
2002-01-15,72,In Another World,Joe Diffie
2002-01-15,73,Part II,Method Man & Redman
2002-01-15,74,Love Of A Woman,Travis Tritt
2002-01-15,75,From Her Mama (Mama Got A**),Juvenile
2002-01-15,76,Dance With Me,112
2002-01-15,77,Wasting My Time,Default
2002-01-15,78,Stuck In A Moment You Can't Get Out Of,U2
2002-01-15,79,Fade,Staind
2002-01-15,80,Chop Suey,System Of A Down
2002-01-15,81,Round And Round,Jonell & Method Man
2002-01-15,82,Defy You,The Offspring
2002-01-15,83,Drowning,Backstreet Boys
2002-01-15,84,Girls, Girls, Girls,JAY-Z
2002-01-15,85,With Me,Lonestar
2002-01-15,86, Uh Huh,B2K
2002-01-15,87,Control,Puddle Of Mudd
2002-01-15,88,Love Of My Life,Brian McKnight
2002-01-15,89,I'm A Slave 4 U,Britney Spears
2002-01-15,90,Got Ur Self A...,Nas
2002-01-15,91,Ooohhhwee,Master P Featuring Weebie
2002-01-15,92,You Rock My World,Michael Jackson
2002-01-15,93,Thank You,Lil Bow Wow Featuring Jagged Edge & Fundisha
2002-01-15,94,What Am I Gonna Do, Tyrese
2002-01-15,95,Fatty Girl,Ludacris, LL Cool J & Keith Murray
2002-01-15,96,God Bless The USA,Lee Greenwood
2002-01-15,97,I'm A Survivor,Reba
2002-01-15,98,Runaway,NB Ridaz Featuring Angelina
2002-01-15,99,Burn,Mobb Deep Featuring Vita & Noyd
2002-01-15,100,Do U Wanna Roll (Dolittle Theme),R.L., Snoop Dogg & Lil' Kim
2002-02-15,1,U Got It Bad,Usher
2002-02-15,2,How You Remind Me,Nickelback
2002-02-15,3,Always On Time,Ja Rule Featuring Ashanti
2002-02-15,4,Ain't It Funny, Jennifer Lopez Featuring Ja Rule
2002-02-15,5,In The End,Linkin Park
2002-02-15,6,Hey Baby,No Doubt Featuring Bounty Killer
2002-02-15,7,My Sacrifice,Creed
2002-02-15,8,Wherever You Will Go,The Calling
2002-02-15,9,A Woman's Worth,Alicia Keys
2002-02-15,10,Get The Party Started,P!nk
2002-02-15,11,Whenever, Wherever,Shakira
2002-02-15,12,What About Us?,Brandy
2002-02-15,13,7 Days,Craig David
2002-02-15,14,Family Affair,Mary J. Blige
2002-02-15,15,No More Drama,Mary J. Blige
2002-02-15,16,Can't Fight The Moonlight, LeAnn Rimes
2002-02-15,17,Butterflies,Michael Jackson
2002-02-15,18,Hero,Enrique Iglesias
2002-02-15,19,Roll Out (My Business),Ludacris
2002-02-15,20,Can't Get You Out Of My Head,Kylie Minogue
2002-02-15,21,Blurry,Puddle Of Mudd
2002-02-15,22,Caramel,City High Featuring Eve
2002-02-15,23,The Whole World,OutKast Featuring Killer Mike
2002-02-15,24,Lights, Camera, Action!,Mr. Cheeks
2002-02-15,25,Standing Still,Jewel
2002-02-15,26,We Thuggin',Fat Joe Featuring R. Kelly
2002-02-15,27,Break Ya Neck,Busta Rhymes
2002-02-15,28,Rock The Boat,Aaliyah
2002-02-15,29,Superman (It's Not Easy),Five For Fighting
2002-02-15,30,Gone,'N Sync
2002-02-15,31,Good Morning Beautiful,Steve Holy
2002-02-15,32,Livin' It Up,Ja Rule Featuring Case
2002-02-15,33,Nothing In This World,KeKe Wyatt Featuring Avant
 
2002-02-15,34,The World's Greatest,R. Kelly
2002-02-15,35,Differences,Ginuwine
2002-02-15,36,Wrapped Around,Brad Paisley
2002-02-15,37,Young'n (Holla Back),Fabolous
2002-02-15,38,Oops (Oh My),Tweet
2002-02-15,39,Hands Clean,Alanis Morissette
2002-02-15,40,I Do!!,Toya
2002-02-15,41,The Long Goodbye,Brooks & Dunn
2002-02-15,42,Drops Of Jupiter (Tell Me),Train
2002-02-15,43,Bouncin' Back (Bumpin' Me Against The Wall),Mystikal
2002-02-15,44,The Cowboy In Me,Tim McGraw
2002-02-15,45,Bring On The Rain
 ,Jo Dee Messina With Tim McGraw
2002-02-15,46,It's Been Awhile,Staind
2002-02-15,47,Where Were You (When The World Stopped Turning),Alan Jackson
2002-02-15,48,Uh Huh,B2K
2002-02-15,49,Hanging By A Moment,Lifehouse
2002-02-15,50,I Love You,Faith Evans
2002-02-15,51,Welcome To Atlanta,Jermaine Dupri & Ludacris
2002-02-15,52,Run,George Strait
2002-02-15,53,Don't You Forget It,Glenn Lewis
2002-02-15,54,#1,Nelly
2002-02-15,55,Girlfriend,'N Sync Featuring Nelly
2002-02-15,56,Take Away,Missy "Misdemeanor" Elliott Featuring Ginuwine & Tweet
2002-02-15,57,Blessed,Martina McBride
2002-02-15,58,More Than A Woman,Aaliyah
2002-02-15,59,U Don't Have To Call,Usher
2002-02-15,60,Where The Stars And Stripes And The Eagle Fly,Aaron Tippin
2002-02-15,61,Some Days You Gotta Dance,Dixie Chicks
2002-02-15,62,Wasting My Time,Default
2002-02-15,63, Hey Luv (Anything),Mobb Deep Featuring 112
2002-02-15,64,Young,Kenny Chesney
2002-02-15,65,Just Let Me Be In Love,Tracy Byrd
2002-02-15,66,I Wanna Talk About Me,Toby Keith
2002-02-15,67,Youth Of The Nation,P.O.D.
2002-02-15,68,What's Luv?,Fat Joe Featuring Ashanti
2002-02-15,69,I Breathe In, I Breathe Out,Chris Cagle
2002-02-15,70,In Another World,Joe Diffie
2002-02-15,71,Alive,P.O.D.
2002-02-15,72,I'm Movin' On,Rascal Flatts
2002-02-15,73,Jigga,JAY-Z
2002-02-15,74,Hush Lil' Lady,Corey Featuring Lil' Romeo
2002-02-15,75,Brotha,Angie Stone
2002-02-15,76,Round And Round,Jonell & Method Man
2002-02-15,77,My List,Toby Keith
2002-02-15,78,Foolish,Ashanti
2002-02-15,79,Wrapped Up In You,Garth Brooks
2002-02-15,80,Dig In,Lenny Kravitz
2002-02-15,81,Defy You,The Offspring
2002-02-15,82,Chop Suey
 ,System Of A Down
2002-02-15,83,I'm Tryin',Trace Adkins
2002-02-15,84,Let's Stay Home Tonight,Joe
2002-02-15,85,Goodbye,Jagged Edge
2002-02-15,86,Drowning,Backstreet Boys
2002-02-15,87,Part II,Method Man & Redman
2002-02-15,88,Ooohhhwee,Master P Featuring Weebie
2002-02-15,89,I Miss You,DMX Featuring Faith Evans
2002-02-15,90
 ,Riding With Private Malone,David Ball
2002-02-15,91,Got Ur Self A...,Nas
2002-02-15,92,Control,Puddle Of Mudd
2002-02-15,93,From Her Mama (Mama Got A**),Juvenile
2002-02-15,94,Never,Amanda Perez
2002-02-15,95,Saturday (Oooh! Ooooh!),Ludacris Featuring Sleepy Brown
2002-02-15,96,Rapture (Tastes So Sweet),iio
2002-02-15,97,That's Just Jessie,Kevin Denney
2002-02-15,98,Fatty Girl, Ludacris, LL Cool J & Keith Murray
2002-02-15,99,Any Other Night,Sharissa
2002-02-15,100,You Gets No Love,Faith Evans
2002-03-15,1,Ain't It Funny,Jennifer Lopez Featuring Ja Rule
2002-03-15,2,Always On Time,Ja Rule Featuring Ashanti
2002-03-15,3,How You Remind Me,Nickelback
2002-03-15,4,In The End,Linkin Park
2002-03-15,5,Wherever You Will Go,The Calling
2002-03-15,6,Hey Baby,No Doubt Featuring Bounty Killer
2002-03-15,7,What About Us?,Brandy
2002-03-15,8,Blurry,Puddle Of Mudd
2002-03-15,9,U Got It Bad,Usher
2002-03-15,10,Can't Get You Out Of My Head,Kylie Minogue
2002-03-15,11,My Sacrifice,Creed
2002-03-15,12,What's Luv?,Fat Joe Featuring Ashanti
2002-03-15,13,Oops (Oh My),Tweet
2002-03-15,14,Can't Fight The Moonlight,LeAnn Rimes
2002-03-15,15,7 Days,Craig David
2002-03-15,16,Girlfriend,'N Sync Featuring Nelly
2002-03-15,17,Lights, Camera, Action!,Mr. Cheeks
2002-03-15,18,I Love You,Faith Evans
2002-03-15,19,U Don't Have To Call,Usher
2002-03-15,20,Foolish,Ashanti
2002-03-15,21,Whenever, Wherever,Shakira
2002-03-15,22,The Whole World,OutKast Featuring Killer Mike
2002-03-15,23,Escape,Enrique Iglesias
2002-03-15,24,Family Affair,Mary J. Blige
2002-03-15,25,Get The Party Started,P!nk
2002-03-15,26,Hands Clean,Alanis Morissette
2002-03-15,27,Nothing In This World,KeKe Wyatt Featuring Avant
2002-03-15,28,No More Drama,Mary J. Blige
2002-03-15,29,Roll Out (My Business),Ludacris
2002-03-15,30,Don't You Forget It,Glenn Lewis
2002-03-15,31,Hero,Enrique Iglesias
2002-03-15,32,More Than A Woman,Aaliyah
2002-03-15,33,The Cowboy In Me
 ,Tim McGraw
2002-03-15,34,Butterflies,Michael Jackson
2002-03-15,35,Welcome To Atlanta,Jermaine Dupri & Ludacris
2002-03-15,36,Bring On The Rain,Jo Dee Messina With Tim McGraw
2002-03-15,37,Superman (It's Not Easy),Five For Fighting
2002-03-15,38,Caramel,City High Featuring Eve
2002-03-15,39,The Long Goodbye,Brooks & Dunn
2002-03-15,40,Youth Of The Nation
 ,P.O.D.
2002-03-15,41,Blessed,Martina McBride
2002-03-15,42,Wasting My Time,Default
2002-03-15,43,Don't Let Me Get Me,P!nk
2002-03-15,44,Uh Huh,B2K
2002-03-15,45,All You Wanted,Michelle Branch
2002-03-15,46,A Thousand Miles,Vanessa Carlton
2002-03-15,47,Drops Of Jupiter (Tell Me),Train
2002-03-15,48,Young'n (Holla Back),Fabolous
2002-03-15,49,Standing Still,Jewel
2002-03-15,50,Good Morning Beautiful,Steve Holy
2002-03-15,51,Young,Kenny Chesney
2002-03-15,52,I Breathe In, I Breathe Out,Chris Cagle
2002-03-15,53,Break Ya Neck,Busta Rhymes
2002-03-15,54,Anything, Jaheim Featuring Next
2002-03-15,55,A New Day Has Come,Celine Dion
2002-03-15,56,My List,Toby Keith
2002-03-15,57,Pass The Courvoisier Part II,Busta Rhymes Featuring P. Diddy & Pharrell
2002-03-15,58,Rapture (Tastes So Sweet), iio
2002-03-15,59,Some Days You Gotta Dance,Dixie Chicks
2002-03-15,60,I'm Movin' On,Rascal Flatts
2002-03-15,61,Saturday (Oooh! Ooooh!),Ludacris Featuring Sleepy Brown
2002-03-15,62,Roc The Mic,Beanie Sigel & Freeway
2002-03-15,63,Wrapped Around,Brad Paisley
2002-03-15,64,Wrong Impression,Natalie Imbruglia
2002-03-15,65,That's When I Love You,Phil Vassar
 
2002-03-15,66,Take Away,Missy "Misdemeanor" Elliott Featuring Ginuwine & Tweet
2002-03-15,67,Hey Luv (Anything),Mobb Deep Featuring 112
2002-03-15,68,What If She's An Angel,Tommy Shane Steiner
2002-03-15,69,For You,Staind
2002-03-15,70,Underneath Your Clothes,Shakira
2002-03-15,71,The Middle,Jimmy Eat World
2002-03-15,72,Crawling In The Dark,Hoobastank
2002-03-15,73,The World's Greatest,R. Kelly
2002-03-15,74,I Need A Girl (Part One),P. Diddy Featuring Usher & Loon
2002-03-15,75,This Woman's Work,Maxwell
2002-03-15,76,Where Were You (When The World Stopped Turning),Alan Jackson
2002-03-15,77,Insatiable,Darren Hayes
2002-03-15,78,Drive (For Daddy Gene),Alan Jackson
2002-03-15,79,Too Bad,Nickelback
2002-03-15,80,Any Other Night,Sharissa
2002-03-15,81,Hush Lil' Lady,Corey Featuring Lil' Romeo
2002-03-15,82,Bouncin' Back (Bumpin' Me Against The Wall),Mystikal
2002-03-15,83,Never,Amanda Perez
2002-03-15,84,I Should Be Sleeping,Emerson Drive
2002-03-15,85,In Another World,Joe Diffie
2002-03-15,86,That's Just Jessie,Kevin Denney
2002-03-15,87,Alive,P.O.D.
2002-03-15,88,Brotha,Angie Stone
2002-03-15,89,Chop Suey, System Of A Down
2002-03-15,90,Got Ur Self A...,Nas
2002-03-15,91,Round And Round,Jonell & Method Man
2002-03-15,92,Jigga,JAY-Z
2002-03-15,93,It's Goin' Down,X-Ecutioners
2002-03-15,94,Awnaw,Nappy Roots
2002-03-15,95,Video
 ,India.Arie
2002-03-15,96,Just Let Me Be In Love,Tracy Byrd
2002-03-15,97,No Matta What (Party All Night),Toya
2002-03-15,98,Knoc,Knoc-Turn'Al With Dr. Dre & Missy "Misdemeanor" Elliott
2002-03-15,99,I Miss You,DMX Featuring Faith Evans
2002-03-15,100,Defy You,The Offspring
2002-04-15,1,Foolish,Ashanti
2002-04-15,2,What's Luv?,Fat Joe Featuring Ashanti
 
2002-04-15,3,Ain't It Funny,Jennifer Lopez Featuring Ja Rule
2002-04-15,4,U Don't Have To Call,Usher
2002-04-15,5,Girlfriend,'N Sync Featuring Nelly
2002-04-15,6,Blurry,Puddle Of Mudd
2002-04-15,7,In The End,Linkin Park
2002-04-15,8,Oops (Oh My),Tweet
2002-04-15,9,How You Remind Me,Nickelback
2002-04-15,10,A Thousand Miles,Vanessa Carlton
2002-04-15,11,I Need A Girl (Part One),P. Diddy Featuring Usher & Loon
2002-04-15,12, Don't Let Me Get Me,P!nk
2002-04-15,13,Escape,Enrique Iglesias
2002-04-15,14,Can't Get You Out Of My Head,Kylie Minogue
2002-04-15,15,Wherever You Will Go,The Calling
2002-04-15,16,All You Wanted,Michelle Branch
2002-04-15,17,Always On Time,Ja Rule Featuring Ashanti
2002-04-15, 18,I Love You,Faith Evans
2002-04-15,19,Pass The Courvoisier Part II,Busta Rhymes Featuring P. Diddy & Pharrell
2002-04-15,20, Here Is Gone,Goo Goo Dolls
2002-04-15,21,Underneath Your Clothes,Shakira
2002-04-15,22,Saturday (Oooh! Ooooh!),Ludacris Featuring Sleepy Brown
 
2002-04-15,23,Wasting My Time,Default
2002-04-15,24,Can't Fight The Moonlight,LeAnn Rimes
2002-04-15,25,My Sacrifice,Creed
2002-04-15,26,More Than A Woman,Aaliyah
2002-04-15,27,A New Day Has Come,Celine Dion
2002-04-15,28,Anything,Jaheim Featuring Next
2002-04-15,29,Rainy Dayz,Mary J. Blige Featuring Ja Rule
2002-04-15,30,Youth Of The Nation,P.O.D.
2002-04-15,31,The Whole World,OutKast Featuring Killer Mike
2002-04-15,32,My List,Toby Keith
2002-04-15,33,Lights, Camera, Action!,Mr. Cheeks
2002-04-15,34,The Middle,Jimmy Eat World
2002-04-15,35,Young,Kenny Chesney
2002-04-15,36,U Got It Bad,Usher
2002-04-15,37,Hands Clean,Alanis Morissette
2002-04-15,38,Family Affair,Mary J. Blige
2002-04-15,39,Uh Huh,B2K
2002-04-15,40,I Breathe In, I Breathe Out,Chris Cagle
2002-04-15,41,That's When I Love You,Phil Vassar
2002-04-15,42,Superman (It's Not Easy),Five For Fighting
2002-04-15,43,Drive (For Daddy Gene),Alan Jackson
2002-04-15,44,I'm Movin' On,Rascal Flatts
2002-04-15,45,Hero,Enrique Iglesias
2002-04-15,46,Makin' Good Love,Avant
2002-04-15,47,What About Us?,Brandy
2002-04-15,48,Blessed,Martina McBride
2002-04-15,49,Hey Baby,No Doubt Featuring Bounty Killer
2002-04-15,50,What If She's An Angel,Tommy Shane Steiner
2002-04-15,51,Welcome To Atlanta,Jermaine Dupri & Ludacris
2002-04-15,52,The Cowboy In Me,Tim McGraw
2002-04-15,53,Too Bad,Nickelback
2002-04-15,54,7 Days, Craig David
2002-04-15,55,Roc The Mic
 ,Beanie Sigel & Freeway
2002-04-15,56,Nothing In This World,KeKe Wyatt Featuring Avant
2002-04-15,57,Bring On The Rain,Jo Dee Messina With Tim McGraw
2002-04-15,58,This Woman's Work,Maxwell
2002-04-15,59,Living And Living Well,George Strait
2002-04-15,60,No More Drama,Mary J. Blige
2002-04-15,61,Modern Day Bonnie And Clyde,Travis Tritt
2002-04-15,62,I Don't Have To Be Me ('til Monday),Steve Azar
2002-04-15,63,Hella Good,No Doubt
2002-04-15,64,How Come You Don't Call Me,Alicia Keys
2002-04-15,65,For You,Staind
2002-04-15,66,halfcrazy,Musiq
2002-04-15,67,I Should Be Sleeping,Emerson Drive
2002-04-15,68,Soak Up The Sun,Sheryl Crow
2002-04-15,69,The Long Goodbye,Brooks & Dunn
2002-04-15,70,Crawling In The Dark,Hoobastank
2002-04-15,71, Addictive,Truth Hurts Featuring Rakim
2002-04-15,72,Take Ya Home,Lil Bow Wow
2002-04-15,73,Awnaw,Nappy Roots
2002-04-15,74,Video,India.Arie
2002-04-15,75,Down A** Chick,Ja Rule Featuring Charli "Chuck" Baltimore
2002-04-15,76,Feels Good (Don't Worry Bout A Thing),Naughty By Nature Featuring 3LW
2002-04-15,77,Oh Boy,Cam'Ron Featuring Juelz Santana
2002-04-15,78,Rapture (Tastes So Sweet),iio
2002-04-15,79,One Mic,Nas
2002-04-15,80,That's Just Jessie,Kevin Denney
2002-04-15,81,Take You Home With Me a.k.a. Body,R. Kelly & Jay-Z
2002-04-15,82, Wish I Didn't Miss You,Angie Stone
2002-04-15,83,Never,Amanda Perez
2002-04-15,84
 ,Any Other Night,Sharissa
2002-04-15,85,It's Goin' Down,X-Ecutioners
2002-04-15,86,No Matta What (Party All Night),Toya
2002-04-15,87,Some Days You Gotta Dance,Dixie Chicks
2002-04-15,88,Take Away,Missy "Misdemeanor" Elliott Featuring Ginuwine & Tweet
2002-04-15,89,Chop Suey,System Of A Down
2002-04-15,90,Bouncin' Back (Bumpin' Me Against The Wall),Mystikal
2002-04-15,91,Hey Luv (Anything),Mobb Deep Featuring 112
2002-04-15,92,Feel The Girl,Ms. Jade
2002-04-15,93,Song For The Lonely,Cher
2002-04-15,94,The World's Greatest,R. Kelly
2002-04-15,95,Still Fly,Big Tymers
2002-04-15,96,Give It To Her,Tanto Metro & Devonte
2002-04-15,97,Tell Me What's It Gonna Be,Brian McKnight Featuring Jermaine Dupri
2002-04-15,98,Got Ur Self A...,Nas
2002-04-15,99,Hush Lil' Lady, Corey Featuring Lil' Romeo
2002-04-15,100,Wrong Impression,Natalie Imbruglia
2002-05-15,1,Foolish,Ashanti
2002-05-15,2,What's Luv?,Fat Joe Featuring Ashanti
2002-05-15,3,I Need A Girl (Part One),P. Diddy Featuring Usher & Loon
2002-05-15,4,U Don't Have To Call,Usher
2002-05-15,5,A Thousand Miles,Vanessa Carlton
2002-05-15,6,Blurry,Puddle Of Mudd
2002-05-15,7,All You Wanted,Michelle Branch
2002-05-15,8,Don't Let Me Get Me,P!nk
2002-05-15,9,Underneath Your Clothes,Shakira
2002-05-15,10,Ain't It Funny,Jennifer Lopez Featuring Ja Rule
2002-05-15,11,Pass The Courvoisier Part II,Busta Rhymes Featuring P. Diddy & Pharrell
2002-05-15,12,The Middle,Jimmy Eat World
2002-05-15,13,In The End,Linkin Park
2002-05-15,14,Rainy Dayz,Mary J. Blige Featuring Ja Rule
2002-05-15,15,Oops (Oh My),Tweet
2002-05-15,16,How You Remind Me,Nickelback
2002-05-15,17,Girlfriend,'N Sync Featuring Nelly
2002-05-15,18,Wasting My Time,Default
2002-05-15,19,Here Is Gone,Goo Goo Dolls
2002-05-15,20,Without Me,Eminem
2002-05-15,21,Wherever You Will Go,The Calling
2002-05-15,22,Hella Good,No Doubt
2002-05-15,23,Addictive,Truth Hurts Featuring Rakim
2002-05-15,24,Escape,Enrique Iglesias
2002-05-15,25,Hot In Herre,Nelly
2002-05-15,26,halfcrazy,Musiq
2002-05-15,27,Oh Boy,Cam'Ron Featuring Juelz Santana
2002-05-15,28,Down A** Chick
 ,Ja Rule Featuring Charli "Chuck" Baltimore
